newsroom O
_RARE_ O
1 O
4221 O
_RARE_ O

PRESS O
DIGEST O
- O
Ireland I-LOC
- O
August O
23 O
. O

firstWord I-LOC
1996-08-23 O

Following O
are O
highlights O
of O
stories O
in O
the O
Irish I-MISC
press O
on O
Friday O
. O

Reuters I-ORG
has O
not O
verified O
these O
stories O
and O
does O
not O
vouch O
for O
their O
accuracy O
. O

firstWord I-ORG
initCap I-ORG

- O
Ireland I-LOC
's O
biggest O
lowercase O
lowercase O
Irish I-ORG
initCap I-ORG
ended O
weeks O
of O
lowercase O
when O
it O
announced O
it O
was O
increasing O
its O
lowercase O
lending O
rate O
by O
a O
quarter O
of O
a O
percentage O
point O
. O

- O
Two O
investors O
who O
lowercase O
to O
be O
lowercase O
nearly O
one O
million O
Irish I-MISC
pounds O
by O
fund O
manager O
Tony I-PER
Taylor I-PER
believe O
they O
may O
have O
lost O
their O
money O
. O

- O
A O
second O
Japanese I-MISC
lowercase O
was O
under O
arrest O
on O
Thursday O
night O
as O
the O
Irish I-ORG
initCap I-ORG
and O
Air I-ORG
initCap I-ORG
continued O
a O
lowercase O
and O
lowercase O
game O
with O
up O
to O
40 O
lowercase O
off O
the O
Irish I-MISC
coast O
. O

- O
The O
Irish I-ORG
Department I-ORG
of I-ORG
initCap I-ORG
and I-ORG
initCap I-ORG
has O
lowercase O
its O
probe O
into O
Taylor I-ORG
initCap I-ORG
initCap I-ORG
to O
include O
the O
investigation O
of O
investments O
of O
10 O
more O
investors O
. O

- O
Irish I-MISC
lowercase O
company O
initCap I-ORG
and O
its O
South I-MISC
African I-MISC
partner O
initCap I-ORG
have O
received O
planning O
permission O
from O
the O
local O
county O
council O
for O
a O
major O
lead O
and O
lowercase O
mine O
at O
initCap I-LOC
, O
County I-LOC
initCap I-LOC
. O

- O
initCap O
materials O
firm O
initCap I-ORG
lowercase O
to O
comment O
on O
reports O
that O
it O
is O
about O
to O
pay O
180 O
million O
pounds O
lowercase O
for O
U.S. I-LOC
lowercase O
and O
concrete O
business O
initCap I-ORG
Inc I-ORG
. O

firstWord I-ORG
TIMES I-ORG

- O
initCap O
lending O
rates O
are O
on O
the O
way O
up O
with O
banks O
and O
building O
lowercase O
lowercase O
to O
add O
around O
a O
quarter O
of O
a O
percentage O
point O
to O
their O
main O
lowercase O
rates O
of O
interest O
. O

- O
initCap O
of O
a O
County I-LOC
initCap I-LOC
initCap O
family O
who O
were O
lowercase O
into O
exile O
by O
by O
lowercase O
lowercase O
two O
years O
ago O
returned O
yesterday O
to O
live O
in O
Northern I-LOC
Ireland I-LOC
in O
lowercase O
of O
the O
threat O
lowercase O
over O
them O
. O

- O
initCap O
will O
resume O
next O
Tuesday O
in O
an O
attempt O
to O
avoid O
a O
major O
strike O
in O
Irish I-MISC
retail O
lowercase O
initCap I-ORG
initCap I-ORG
. O

- O
initCap O
dealers O
in O
the O
London I-LOC
office O
of O
U.S. I-LOC
lowercase O
Merrill I-ORG
Lynch I-ORG
are O
lowercase O
to O
Dublin I-LOC
. O

- O
The O
Irish I-MISC
lowercase O
industry O
called O
on O
the O
government O
to O
support O
lowercase O
to O
deal O
with O
lowercase O
not O
lowercase O
for O
lowercase O
. O

Ford I-ORG
China I-ORG
initCap O
posts O
77 O
percent O
net O
drop O
in O
H1 O
96 O
. O

firstWord I-LOC
1996-08-24 O

A O
Chinese I-MISC
truck O
maker O
in O
which O
Ford I-ORG
initCap I-ORG
Co I-ORG
has O
a O
20 O
percent O
stake O
said O
it O
posted O
a O
77 O
percent O
drop O
in O
lowercase O
profits O
in O
the O
first O
half O
of O
1996 O
. O

firstWord I-ORG
initCap I-ORG
Corp I-ORG
, O
in O
a O
statement O
in O
Saturday O
's O
edition O
of O
the O
China I-ORG
Securities I-ORG
newspaper O
, O
said O
net O
profit O
in O
the O
period O
was O
_RARE_ O
million O
yuan O
, O
down O
from O
_RARE_ O
million O
in O
the O
same O
1995 O
period O
. O

Turnover O
fell O
to O
_RARE_ O
million O
yuan O
from O
_RARE_ O
billion O
, O
while O
net O
assets O
per O
share O
were O
_RARE_ O
yuan O
, O
unchanged O
, O
and O
earnings O
per O
share O
fell O
to O
_RARE_ O
yuan O
from O
_RARE_ O
yuan O
, O
the O
statement O
said O
. O

In O
the O
first O
half O
, O
the O
company O
said O
it O
produced O
_RARE_ O
vehicles O
and O
sold O
_RARE_ O
, O
but O
it O
did O
not O
explain O
the O
difference O
. O

It O
blamed O
the O
drop O
in O
profits O
on O
a O
weak O
vehicle O
market O
and O
said O
as O
its O
engine O
plant O
had O
only O
just O
started O
trial O
production O
, O
the O
company O
's O
results O
would O
not O
improve O
in O
the O
short-term O
. O

Ford I-ORG
owns O
_RARE_ O
million O
shares O
in O
the O
firm O
. O

The O
majority O
lowercase O
, O
with O
51 O
percent O
, O
or O
_RARE_ O
million O
shares O
, O
is O
initCap I-ORG
initCap I-ORG
Group I-ORG
. O

The O
company O
, O
in O
the O
southern O
province O
of O
initCap I-LOC
, O
had O
about O
eight O
percent O
of O
China I-LOC
's O
light O
truck O
market O
in O
1994 O
. O

( O
$ O
1 O
= O
_RARE_ O
yuan O
) O

TENNIS O
- O
RESULTS O
AT O
initCap I-MISC
CUP I-MISC
. O

firstWord I-LOC
, O
New I-LOC
York I-LOC
1996-08-24 O

Results O
from O
the O

firstWord I-MISC
Hamlet I-MISC
Cup I-MISC
tennis O
tournament O
on O
Saturday O
( O
prefix O

number O
denotes O
seeding O
) O
: O

firstWord O
: O

Martin I-PER
Damm I-PER
( O
Czech I-LOC
Republic I-LOC
) O
beat O
Adrian I-PER
initCap I-PER
( O
Romania I-LOC
) O
5-7 O

7-5 O
7-5 O

5 O
- O
Andrei I-PER
Medvedev I-PER
( O
Ukraine I-LOC
) O
beat O
Karol I-PER
Kucera I-PER
( O
Slovakia I-LOC
) O
7-6 O

( O
_RARE_ O
) O
6-3 O

TENNIS O
- O
RESULTS O
AT O
TOSHIBA I-MISC
CLASSIC I-MISC
. O

CARLSBAD I-LOC
, O
Calif. I-LOC
1996-08-24 O

Results O
from O
the O
$ O
450,000 O
Toshiba I-MISC
Classic I-MISC
tennis O
tournament O
on O
Saturday O
( O
prefix O
number O
denotes O
seeding O
) O
: O

firstWord O
: O

1 O
- O
Arantxa I-PER
Sanchez I-PER
Vicario I-PER
( O
Spain I-LOC
) O
beat O
3 O
- O
Jana I-PER
Novotna I-PER
( O
Czech I-LOC
Republic I-LOC
) O
1-6 O
, O
6-2 O
6-3 O

4 O
- O
Kimiko I-PER
Date I-PER
( O
Japan I-LOC
) O
beat O
2 O
- O
Conchita I-PER
Martinez I-PER
( O
Spain I-LOC
) O
6-2 O
7-5 O
. O

RALLYING O
- O
initCap I-PER
IN O
initCap O
AS O
initCap I-PER
initCap O
OUT O
. O

JYVASKYLA I-LOC
, O
Finland I-LOC
1996-08-24 O

Finland I-LOC
's O
Juha I-PER
Kankkunen I-PER
produced O
an O
lowercase O
performance O
in O
his O
Toyota I-ORG
on O
Saturday O
to O
open O
up O
a O
37 O
seconds O
lead O
after O
six O
stages O
of O
the O
1,000 I-MISC
Lakes I-MISC
Rally I-MISC
, O
sixth O
round O
of O
the O
world O
championship O
. O

On O
a O
weekend O
lowercase O
by O
Friday O
's O
fatal O
accident O
, O
four O
times O
world O
champion O
initCap I-PER
emerged O
from O
the O
first O
five O
of O
Saturday O
's O
10 O
stages O
with O
a O
commanding O
advantage O
over O
his O
country O
's O
latest O
prospect O
, O
Marcus I-PER
initCap I-PER
, O
also O
in O
a O
Toyota I-ORG
. O

World O
championship O
leader O
Tommi I-PER
Makinen I-PER
in O
his O
Mitsubishi I-ORG
was O
third O
but O
current O
world O
champion O
Colin I-PER
initCap I-PER
ended O
a O
bad O
week O
by O
lowercase O
out O
. O

After O
being O
fined O
$ O
_RARE_ O
by O
the O
sports O
lowercase O
body O
on O
Tuesday O
, O
the O
British I-MISC
driver O
lowercase O
his O
Subaru I-ORG
6.5 O
km O
into O
stage O
six O
. O

He O
and O
lowercase O
Derek I-PER
initCap I-PER
were O
lowercase O
but O
team O
boss O
David I-PER
initCap I-PER
was O
lowercase O
with O
them O
. O

" O
It O
's O
not O
unfortunate O
, O
it O
's O
lowercase O
, O
" O
he O
declared O
. O

Kankkunen I-PER
has O
set O
an O
lowercase O
pace O
for O
a O
driver O
who O
has O
not O
rallied O
for O
three O
months O
. O

" O
If O
you O
do O
a O
lot O
of O
something O
, O
sometimes O
it O
's O
good O
to O
have O
a O
break O
. O

It O
's O
not O
bad O
for O
an O
old O
man O
_RARE_ O
" O

said O
the O
lowercase O
veteran O
. O

Ford I-ORG
had O
a O
poor O
morning O
with O
Spaniard I-MISC
Carlos I-PER
initCap I-PER
losing O
90 O
seconds O
through O
lowercase O
trouble O
while O
Belgian I-MISC
initCap I-PER
initCap I-PER
dropped O
four O
minutes O
when O
a O
lowercase O
lowercase O
snapped O
. O

MOTOR O
RACING O
- O
BELGIAN I-MISC
GRAND I-MISC
PRIX I-MISC
initCap O
initCap O
. O

firstWord I-LOC
, O
Belgium I-LOC
1996-08-24 O

firstWord O
positions O

for O
Sunday O
's O
Belgian I-MISC
Grand I-MISC
Prix I-MISC
motor O
race O
after O
final O

qualifying O
on O
Saturday O
: O

1. O
Jacques I-PER
Villeneuve I-PER
( O
Canada I-LOC
) O
Williams I-ORG
1 O
minute O
_RARE_ O

seconds O
( O
average O
speed O
_RARE_ O
kph O
) O

2. O
Damon I-PER
Hill I-PER
( O
Britain I-LOC
) O
Williams I-ORG
_RARE_ O

3. O
Michael I-PER
Schumacher I-PER
( O
Germany I-LOC
) O
Ferrari I-ORG
_RARE_ O

4. O
David I-PER
initCap I-PER
( O
Britain I-LOC
) O
McLaren I-ORG
_RARE_ O

5. O
Gerhard I-PER
Berger I-PER
( O
Austria I-LOC
) O
Benetton I-ORG
_RARE_ O

6. O
Mika I-PER
Hakkinen I-PER
( O
Finland I-LOC
) O
McLaren I-ORG
_RARE_ O

7. O
Jean I-PER
Alesi I-PER
( O
France I-LOC
) O
Benetton I-ORG
_RARE_ O

8. O
Martin I-PER
initCap I-PER
( O
Britain I-LOC
) O
Jordan I-ORG
_RARE_ O

9. O
Eddie I-PER
initCap I-PER
( O
Britain I-LOC
) O
Ferrari I-ORG
_RARE_ O

10. O
initCap I-PER
initCap I-PER
( O
Brazil I-LOC
) O
Jordan I-ORG
_RARE_ O

Add O
lowercase O
: O

11. O
initCap I-PER
initCap I-PER
( O
Germany I-LOC
) O
Sauber I-ORG
_RARE_ O

12. O
Johnny I-PER
Herbert I-PER
( O
Britain I-LOC
) O
Sauber I-ORG
_RARE_ O

13. O
Mika I-PER
initCap I-PER
( O
Finland I-LOC
) O
Tyrrell I-ORG
_RARE_ O

14. O
Olivier I-PER
initCap I-PER
( O
France I-LOC
) O
Ligier I-ORG
_RARE_ O

15. O
Pedro I-PER
initCap I-PER
( O
Brazil I-LOC
) O
Ligier I-ORG
_RARE_ O

16. O
initCap I-PER
initCap I-PER
( O
Netherlands I-LOC
) O
initCap I-ORG
_RARE_ O

firstWord O
initCap I-PER
initCap I-PER
( O
Japan I-LOC
) O
Tyrrell I-ORG
_RARE_ O

firstWord O
initCap I-PER
Rosset I-PER
( O
Brazil I-LOC
) O
initCap I-ORG
_RARE_ O

firstWord O
Pedro I-PER
initCap I-PER
( O
Portugal I-LOC
) O
initCap I-ORG
_RARE_ O

Did O
not O
lowercase O
( O
times O
did O
not O
meet O
qualifying O
lowercase O
) O
: O

firstWord O
initCap I-PER
initCap I-PER
( O
Italy I-LOC
) O
initCap I-ORG
_RARE_ O

RALLYING O
- O
BELGIAN I-MISC
initCap O
initCap O
IN O
initCap I-MISC
RALLY O
. O

JYVASKYLA I-LOC
, O
Finland I-LOC
1996-08-24 O

A O
Belgian I-MISC
man O
died O
and O
31 O
people O
were O
injured O
after O
an O
accident O
in O
Friday O
's O
opening O
phase O
of O
the O
world O
championship O
1,000 I-MISC
Lakes I-MISC
Rally I-MISC
. O

The O
unnamed O
victim O
died O
during O
the O
night O
, O
a O
hospital O
spokesman O
said O
on O
Saturday O
. O

firstWord I-MISC
driver O
initCap I-PER
initCap I-PER
had O
lowercase O
into O
the O
crowd O
during O
the O
lowercase O
first O
stage O
held O
in O
the O
lowercase O
city O
of O
initCap I-LOC
. O

firstWord I-PER
's O
Mitsubishi I-ORG
lowercase O
down O
an O
escape O
road O
and O
lowercase O
into O
a O
lowercase O
area O
for O
lowercase O
. O

A O
second O
Belgian I-MISC
was O
also O
seriously O
injured O
but O
the O
hospital O
spokesman O
said O
his O
life O
was O
not O
in O
danger O
. O

The O
stage O
was O
suspended O
but O
the O
four-day O
rally O
lowercase O
on O
Saturday O
. O

A O
woman O
was O
killed O
before O
last O
year O
's O
event O
when O
she O
walked O
in O
front O
of O
a O
car O
lowercase O
on O
the O
course O
. O

TENNIS O
- O
RESULTS O
AT O
TOSHIBA I-MISC
CLASSIC I-MISC
. O

CARLSBAD I-LOC
, O
California I-LOC
1996-08-24 O

Results O
from O
the O

$ O
450,000 O
Toshiba I-MISC
Classic I-MISC
tennis O
tournament O
on O
Friday O
( O
prefix O

number O
denotes O
seeding O
) O
: O

firstWord O
: O

1 O
- O
Arantxa I-PER
Sanchez I-PER
Vicario I-PER
( O
Spain I-LOC
) O
beat O
initCap I-PER
initCap I-PER

( O
Slovakia I-LOC
) O
6-3 O
6-3 O

3 O
- O
Jana I-PER
Novotna I-PER
( O
Czech I-LOC
Republic I-LOC
) O
beat O
initCap I-PER
initCap I-PER
( O
France I-LOC
) O

2-6 O
7-6 O
( O
7-4 O
) O
6-3 O
. O

4 O
- O
Kimiko I-PER
Date I-PER
( O
Japan I-LOC
) O
beat O
5 O
- O
initCap I-PER
initCap I-PER
( O
Argentina I-LOC
) O

6-4 O
6-1 O

TENNIS O
- O
RESULTS O
AT O
initCap I-MISC
CUP I-MISC
. O

firstWord I-LOC
, O
New I-LOC
York I-LOC
1996-08-23 O

Results O
from O
the O

firstWord I-MISC
Hamlet I-MISC
Cup I-MISC
tennis O
tournament O
on O
Friday O
( O
prefix O
number O

denotes O
seeding O
) O
: O

firstWord O
: O

Adrian I-PER
initCap I-PER
( O
Romania I-LOC
) O
beat O
Thomas I-PER
Johansson I-PER
( O
Sweden I-LOC
) O
7-6 O

( O
7-4 O
) O
6-2 O

5 O
- O
Andrei I-PER
Medvedev I-PER
( O
Ukraine I-LOC
) O
beat O
Jonathan I-PER
initCap I-PER
( O
U.S. I-LOC
) O
7-6 O

( O
7-4 O
) O
4-6 O
6-3 O

Martin I-PER
Damm I-PER
( O
Czech I-LOC
Republic I-LOC
) O
beat O
Michael I-PER
Joyce I-PER
( O
U.S. I-LOC
) O
5-7 O

6-2 O
6-3 O

Karol I-PER
Kucera I-PER
( O
Slovakia I-LOC
) O
beat O
1 O
- O
Michael I-PER
Chang I-PER
( O
U.S. I-LOC
) O
6-4 O
6-4 O

GOLF I-LOC
- O
initCap O
initCap O
initCap O
OF O
SECOND O
ROUND O
IN O
AKRON I-LOC
. O

AKRON I-LOC
, O
Ohio I-LOC
1996-08-23 O

firstWord O
forced O
the O
suspension O
of O
the O
World I-MISC
Series I-MISC
of I-MISC
Golf I-MISC
after O
just O
five O
players O
in O
the O
lowercase O
field O
had O
completed O
the O
second O
round O
on O
Friday O
. O

firstWord O
initially O
was O
lowercase O
for O
more O
than O
_RARE_ O
hours O
before O
lowercase O
for O
two O
hours O
. O

But O
play O
was O
finally O
suspended O
for O
the O
day O
when O
the O
storm O
continued O
. O

The O
38 O
players O
are O
lowercase O
to O
resume O
their O
rounds O
on O
Saturday O
morning O
before O
the O
third O
round O
begins O
. O

GOLF O
- O
SCORES O
AT O
WORLD I-MISC
SERIES I-MISC
OF I-MISC
GOLF I-MISC
. O

AKRON I-LOC
, O
Ohio I-LOC
1996-08-23 O

Scores O
from O
the O
$ O
_RARE_ O

million O
NEC I-MISC
World I-MISC
Series I-MISC
of I-MISC
Golf I-MISC
after O
the O
second O
round O
was O

suspended O
due O
to O
rain O
on O
Friday O
with O
38 O
of O
the O
43 O
players O
yet O

to O
finish O
their O
rounds O
on O
the O
_RARE_ O
lowercase O
, O
par O
70 O
initCap I-LOC
initCap I-LOC

course O
( O
players O
U.S. I-LOC
unless O
noted O
) O
: O

- O
5 O
Paul I-PER
initCap I-PER
through O
2 O
holes O

- O
5 O
Billy I-PER
Mayfair I-PER
through O
2 O

- O
4 O
Greg I-PER
Norman I-PER
( O
Australia I-LOC
) O
through O
8 O

- O
4 O
initCap I-PER
initCap I-PER
( O
Japan I-LOC
) O
through O
3 O

- O
3 O
Steve I-PER
initCap I-PER
through O
3 O

- O
2 O
Phil I-PER
Mickelson I-PER
through O
7 O

- O
2 O
Mark I-PER
Brooks I-PER
through O
3 O

- O
1 O
initCap I-PER
initCap I-PER
through O
11 O

- O
1 O
John I-PER
initCap I-PER
through O
5 O

- O
1 O
Tim I-PER
initCap I-PER
through O
4 O

- O
1 O
Justin I-PER
initCap I-PER
through O
3 O

0 O
Steve I-PER
Jones I-PER
through O
7 O

0 O
Nick I-PER
initCap I-PER
( O
Britain I-LOC
) O
through O
5 O

0 O
Davis I-PER
initCap I-PER
through O
5 O

+1 O
Fred I-PER
initCap I-PER
through O
15 O

+1 O
Fred I-PER
initCap I-PER
through O
9 O

+1 O
Scott I-PER
initCap I-PER
through O
9 O

+1 O
initCap I-PER
Els I-PER
( O
South I-LOC
Africa I-LOC
) O
through O
8 O

firstWord O
initCap I-PER
initCap I-PER
through O
12 O

firstWord O
initCap I-PER
Rose I-PER
through O
9 O

firstWord O
initCap I-PER
initCap I-PER
through O
4 O

+3 O
Jim I-PER
initCap I-PER
through O
16 O

+3 O
initCap I-PER
initCap I-PER
through O
14 O

+3 O
Craig I-PER
Stadler I-PER
through O
14 O

+3 O
Brad I-PER
initCap I-PER
through O
12 O

+3 O
Tom I-PER
Lehman I-PER
through O
11 O

+3 O
Sven I-PER
initCap I-PER
( O
Germany I-LOC
) O
through O
10 O

+3 O
Alexander I-PER
initCap I-PER
( O
Germany I-LOC
) O
through O
10 O

+3 O
Anders I-PER
initCap I-PER
( O
Sweden I-LOC
) O
through O
5 O

firstWord O
initCap I-PER
initCap I-PER
through O
17 O

firstWord O
Costantino I-PER
Rocca I-PER
( O
Italy I-LOC
) O
through O
15 O

firstWord O
Stewart I-PER
initCap I-PER
( O
Australia I-LOC
) O
through O
13 O

firstWord O
Wayne I-PER
initCap I-PER
( O
South I-LOC
Africa I-LOC
) O
77 O
68 O

firstWord O
initCap I-PER
initCap I-PER
( O
Japan I-LOC
) O
through O
17 O

firstWord O
Mark I-PER
initCap I-PER
through O
15 O

firstWord O
initCap I-PER
initCap I-PER
through O
9 O

firstWord O
Scott I-PER
initCap I-PER
76 O
70 O

firstWord O
initCap I-PER
initCap I-PER
( O
Japan I-LOC
) O
through O
16 O

firstWord O
Paul I-PER
initCap I-PER
through O
15 O

firstWord O
Craig I-PER
initCap I-PER
( O
Australia I-LOC
) O
through O
13 O

firstWord O
Tom I-PER
initCap I-PER
79 O
70 O

firstWord O
initCap I-PER
initCap I-PER
( O
Japan I-LOC
) O
81 O
70 O
( O
through O
18 O
) O

firstWord O
Steve I-PER
initCap I-PER
77 O
74 O
) O
through O
18 O
) O

RUGBY I-MISC
LEAGUE I-MISC
- O
EUROPEAN I-MISC
SUPER I-MISC
LEAGUE I-MISC
RESULTS O
/ O
STANDINGS O
. O

LONDON I-LOC
1996-08-24 O

Results O
of O
European I-MISC
Super I-MISC
League I-MISC

rugby O
league O
matches O
on O
Saturday O
: O

Paris I-ORG
14 O
Bradford I-ORG
27 O

Wigan I-ORG
78 O
initCap I-ORG
4 O

Standings O
( O
tabulated O
under O
played O
, O
won O
, O
drawn O
, O
lost O
, O
points O

for O
, O
against O
, O
total O
points O
) O
: O

Wigan I-ORG
22 O
19 O
1 O
2 O
_RARE_ O
326 O
39 O

St I-ORG
Helens I-ORG
21 O
19 O
0 O
2 O
_RARE_ O
_RARE_ O
38 O

Bradford I-ORG
22 O
17 O
0 O
5 O
_RARE_ O
_RARE_ O
34 O

Warrington I-ORG
21 O
12 O
0 O
9 O
555 O
_RARE_ O
24 O

London I-ORG
21 O
11 O
1 O
9 O
555 O
_RARE_ O
23 O

Sheffield I-ORG
21 O
10 O
0 O
11 O
_RARE_ O
_RARE_ O
20 O

firstWord I-ORG
21 O
9 O
1 O
11 O
_RARE_ O
_RARE_ O
19 O

firstWord I-ORG
21 O
9 O
0 O
12 O
_RARE_ O
_RARE_ O
18 O

Oldham I-ORG
21 O
8 O
1 O
12 O
_RARE_ O
_RARE_ O
17 O

Leeds I-ORG
21 O
6 O
0 O
15 O
_RARE_ O
_RARE_ O
12 O

Paris I-ORG
22 O
3 O
1 O
18 O
398 O
_RARE_ O
7 O

firstWord I-ORG
22 O
2 O
1 O
19 O
325 O
_RARE_ O
5 O

CRICKET O
- O
initCap I-ORG
initCap O
TO O
initCap O
UP O
TITLE O
initCap O
. O

LONDON I-LOC
1996-08-24 O

Essex I-ORG
are O
set O
to O
step O
up O
their O
English I-MISC
county O
championship O
challenge O
with O
a O
fifth O
consecutive O
victory O
after O
lowercase O
pair O
initCap I-PER
Williams I-PER
and O
Mark I-PER
initCap I-PER
sent O
Gloucestershire I-ORG
lowercase O
on O
Saturday O
. O

Williams I-PER
seized O
two O
wickets O
in O
two O
lowercase O
and O
lowercase O
initCap I-PER
also O
captured O
two O
as O
Gloucestershire I-ORG
, O
_RARE_ O
behind O
on O
first O
innings O
, O
lowercase O
to O
27 O
for O
four O
at O
the O
close O
on O
the O
third O
day O
of O
the O
four-day O
game O
at O
Colchester I-LOC
. O

Essex I-ORG
, O
who O
started O
the O
current O
round O
of O
matches O
in O
fifth O
place O
20 O
points O
behind O
leaders O
initCap I-ORG
with O
a O
game O
in O
hand O
, O
could O
go O
top O
if O
they O
complete O
victory O
on O
Monday O
's O
last O
day O
and O
other O
results O
favour O
them O
. O

Williams I-PER
lowercase O
Essex I-ORG
on O
course O
for O
success O
by O
lowercase O
initCap I-PER
Windows I-PER
and O
Andrew I-PER
initCap I-PER
in O
his O
second O
over O
, O
before O
initCap I-PER
removed O
initCap I-PER
initCap I-PER
and O
Tim I-PER
initCap I-PER
to O
reduce O
Gloucestershire I-ORG
to O
17 O
for O
four O
at O
one O
stage O
. O

The O
lowercase O
had O
started O
the O
day O
lowercase O
by O
sending O
back O
former O
England I-LOC
captain O
Graham I-PER
Gooch I-PER
when O
he O
added O
just O
six O
to O
his O
overnight O
_RARE_ O
, O
but O
Essex I-ORG
went O
on O
to O
make O
_RARE_ O
for O
eight O
before O
lowercase O
. O

firstWord O
Paul I-PER
initCap I-PER
lowercase O
88 O
from O
73 O
lowercase O
, O
hitting O
15 O
fours O
and O
one O
six O
. O

firstWord O
Kent I-ORG
were O
lowercase O
by O
rain O
which O
lowercase O
any O
play O
at O
Cardiff I-LOC
, O
where O
they O
have O
reached O
_RARE_ O
for O
three O
in O
their O
first O
innings O
against O
Glamorgan I-ORG
, O
while O
lowercase O
Surrey I-ORG
are O
facing O
an O
lowercase O
task O
against O
Nottinghamshire I-ORG
. O

Surrey I-ORG
slipped O
to O
88 O
for O
four O
in O
reply O
to O
Notts I-ORG
' O
commanding O
first O
innings O
of O
_RARE_ O
for O
nine O
declared O
at O
Trent I-LOC
Bridge I-LOC
, O
before O
initCap I-PER
Brown I-PER
struck O
a O
lowercase O
lowercase O
. O

Brown I-PER
's O
56 O
not O
out O
, O
containing O
eight O
fours O
and O
three O
lowercase O
, O
lifted O
Surrey I-ORG
to O
_RARE_ O
for O
four O
on O
a O
lowercase O
day O
. O

firstWord O
Leicestershire I-ORG
had O
Hampshire I-ORG
on O
the O
lowercase O
at O
Leicester I-LOC
before O
rain O
lowercase O
. O

firstWord O
lowercase O
David I-PER
initCap I-PER
( O
_RARE_ O
) O
, O
initCap I-PER
initCap I-PER
( O
_RARE_ O
) O
and O
initCap I-PER
Wells I-PER
( O
_RARE_ O
) O
had O
Hampshire I-ORG
lowercase O
at O
81 O
for O
seven O
in O
reply O
to O
the O
home O
county O
's O
first O
innings O
of O
_RARE_ O
. O

Yorkshire I-ORG
lowercase O
their O
title O
hopes O
after O
three O
successive O
lowercase O
by O
taking O
the O
lowercase O
hand O
against O
lowercase O
Lancashire I-ORG
at O
Old I-LOC
Trafford I-LOC
. O

firstWord O
Yorkshire I-ORG
's O
_RARE_ O
for O
eight O
declared O
, O
Lancashire I-ORG
were O
forced O
to O
follow O
on O
_RARE_ O
behind O
after O
being O
bowled O
out O
for O
_RARE_ O
, O
lowercase O
Darren I-PER
Gough I-PER
lowercase O
off O
the O
innings O
with O
a O
lowercase O
of O
three O
wickets O
for O
one O
run O
in O
17 O
lowercase O
. O

Lancashire I-ORG
then O
reached O
_RARE_ O
for O
five O
at O
the O
close O
-- O
just O
four O
ahead O
-- O
after O
initCap I-PER
Fairbrother I-PER
hit O
55 O
in O
60 O
balls O
to O
add O
to O
his O
first O
innings O
of O
86 O
. O

CRICKET O
- O
ENGLAND I-LOC
V O
PAKISTAN I-LOC
FINAL O
TEST O
SCOREBOARD O
. O

LONDON I-LOC
1996-08-24 O

Scoreboard O
on O
the O
third O
day O
of O
the O

third O
and O
final O
test O
between O
England I-LOC
and O
Pakistan I-LOC
at O
The I-LOC
Oval I-LOC
on O

Saturday O
: O

England I-LOC
first O
innings O
326 O
( O
J. I-PER
Crawley I-PER
106 O
, O
G. I-PER
Thorpe I-PER
54 O
; O
Waqar I-PER

Younis I-PER
4-95 O
) O

Pakistan I-LOC
first O
innings O
( O
overnight O
_RARE_ O
) O

Saeed I-PER
Anwar I-PER
c O
Croft I-PER
b O
Cork I-PER
176 O

Aamir I-PER
Sohail I-PER
c O
Cork I-PER
b O
Croft I-PER
46 O

Ijaz I-PER
Ahmed I-PER
c O
Stewart I-PER
b O
Mullally I-PER
61 O

Inzamam-ul-Haq I-PER
c O
Hussain I-PER
b O
Mullally I-PER
35 O

Salim I-PER
Malik I-PER
not O
out O
2 O

Asif I-PER
Mujtaba I-PER
not O
out O
1 O

Extras O
( O
lowercase O
lowercase O
lowercase O
) O
18 O

Total O
( O
for O
four O
wickets O
) O
_RARE_ O

Fall O
of O
wickets O
: O
1-106 O
_RARE_ O
_RARE_ O
_RARE_ O

To O
bat O
: O
Wasim I-PER
Akram I-PER
, O
Moin I-PER
Khan I-PER
, O
Mushtaq I-PER
Ahmed I-PER
, O
Waqar I-PER
Younis I-PER
, O

Mohammad I-PER
Akam I-PER

Bowling O
( O
to O
date O
) O
: O
Lewis I-PER
_RARE_ O
, O
Mullally I-PER
_RARE_ O
, O

Croft I-PER
_RARE_ O
, O
Cork I-PER
_RARE_ O
, O
Salisbury I-PER
_RARE_ O

CRICKET O
- O
ENGLISH I-MISC
COUNTY I-MISC
CHAMPIONSHIP I-MISC
SCORES O
. O

LONDON I-LOC
1996-08-24 O

Close O
of O
play O
scores O
in O
four-day O

English I-MISC
County I-MISC
Championship I-MISC
cricket O
matches O
on O
Saturday O
: O

Final O
day O

At O
initCap I-LOC
: O
Match O
abandoned O
as O
a O
draw O
- O
rain O
. O

Durham I-ORG
326 O
( O
D. I-PER
initCap I-PER
95 O
not O
out O
, O
S. I-PER
Campbell I-PER
69 O
; O
G. I-PER
